fragmanetAndSide,fragment,class,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_4X4_0X0_1_PX303Fg006_4X4_1X2_1,PX303Fg006_4X4_0X0_PX303Fg006_4X4_1X2,0,4,3,3,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 1]]","[[1231, 250, 1735, 250], [1231, 0, 1735, 0], [1231, 0, 1735, 250]]",[]
PX303Fg006_5X4_2X1_1_PX303Fg006_5X4_3X2_1,PX303Fg006_5X4_2X1_PX303Fg006_5X4_3X2,0,2,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1203, 250, 794, 250], [1203, 250, 794, 0]]",[]
PX303Fg006_5X4_1X1_1_PX303Fg006_5X4_4X1_0,PX303Fg006_5X4_1X1_PX303Fg006_5X4_4X1,0,1,1,1,0,0,"[[False, 1, 1]]","[[950, 250, 50, 250]]",[]
PX303Fg006_6X4_3X3_1_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_3X3_PX303Fg006_6X4_5X0,0,6,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[1423, 0, 50, 250], [1423, 0, 50, 0]]",[]
PX303Fg006_6X4_3X1_0_PX303Fg006_6X4_5X3_0,PX303Fg006_6X4_3X1_PX303Fg006_6X4_5X3,0,1,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_5X4_0X0_1_PX303Fg006_5X4_3X2_1,PX303Fg006_5X4_0X0_PX303Fg006_5X4_3X2,0,3,3,3,0,0,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[894, 250, 794, 250], [894, 250, 794, 0], [894, 0, 794, 250]]",[]
PX303Fg006_4X3_0X2_1_PX303Fg006_4X3_1X1_1,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X1,0,6,3,3,0,0,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1486, 0, 995, 250], [1486, 250, 995, 250], [1486, 250, 995, 0]]",[]
PX303Fg006_6X3_0X2_0_PX303Fg006_6X3_5X0_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_5X0,0,10,3,3,4,2,"[[False, 0, 0], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 0]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_4X0_1,PX303Fg006_6X3_0X2_PX303Fg006_6X3_4X0,0,6,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[413, 250, 768, 250], [413, 250, 768, 0]]",[]
PX303Fg006_5X4_1X2_1_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_1X2_PX303Fg006_5X4_4X0,0,3,1,1,0,0,"[[False, 0, 1]]","[[946, 0, 50, 250]]",[]
PX303Fg006_5X4_2X0_0_PX303Fg006_5X4_4X1_0,PX303Fg006_5X4_2X0_PX303Fg006_5X4_4X1,0,1,1,1,0,0,"[[False, 0, 1]]","[[50, 0, 50, 250]]",[]
PX303Fg006_5X3_2X0_1_PX303Fg006_5X3_4X2_1,PX303Fg006_5X3_2X0_PX303Fg006_5X3_4X2,0,3,3,3,0,0,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1069, 250, 1433, 0], [1069, 250, 1433, 250], [1069, 0, 1433, 250]]",[]
PX303Fg006_5X4_0X3_1_PX303Fg006_5X4_4X2_1,PX303Fg006_5X4_0X3_PX303Fg006_5X4_4X2,0,5,1,1,0,0,"[[False, 0, 1]]","[[919, 0, 827, 250]]",[]
PX303Fg006_6X3_2X1_1_PX303Fg006_6X3_4X0_0,PX303Fg006_6X3_2X1_PX303Fg006_6X3_4X0,0,8,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[1099, 250, 50, 250], [1099, 0, 50, 250]]",[]
PX303Fg006_6X3_1X1_1_PX303Fg006_6X3_4X0_0,PX303Fg006_6X3_1X1_PX303Fg006_6X3_4X0,0,5,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[716, 0, 50, 250], [716, 250, 50, 250]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_3X2_0,PX303Fg006_5X3_0X0_PX303Fg006_5X3_3X2,0,10,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[983, 250, 50, 250], [983, 250, 50, 0], [983, 0, 50, 250], [983, 0, 50, 0]]",[]
PX303Fg006_5X3_1X1_1_PX303Fg006_5X3_3X1_0,PX303Fg006_5X3_1X1_PX303Fg006_5X3_3X1,0,4,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[1004, 250, 50, 250], [1004, 0, 50, 250]]",[]
PX303Fg006_5X4_0X3_0_PX303Fg006_5X4_2X1_0,PX303Fg006_5X4_0X3_PX303Fg006_5X4_2X1,0,4,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_6X4_1X1_0_PX303Fg006_6X4_4X1_0,PX303Fg006_6X4_1X1_PX303Fg006_6X4_4X1,0,2,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_4X4_0X0_1_PX303Fg006_4X4_3X1_0,PX303Fg006_4X4_0X0_PX303Fg006_4X4_3X1,0,6,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[1231, 250, 50, 250], [1231, 0, 50, 250]]",[]
PX303Fg006_4X4_0X3_1_PX303Fg006_4X4_3X1_1,PX303Fg006_4X4_0X3_PX303Fg006_4X4_3X1,0,7,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1138, 250, 1394, 250], [1138, 250, 1394, 0], [1138, 0, 1394, 250], [1138, 0, 1394, 0]]",[]
PX303Fg006_5X4_0X1_0_PX303Fg006_5X4_1X3_0,PX303Fg006_5X4_0X1_PX303Fg006_5X4_1X3,0,2,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_5X3_1X1_0_PX303Fg006_5X3_3X0_0,PX303Fg006_5X3_1X1_PX303Fg006_5X3_3X0,0,3,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_6X3_1X0_0_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_1X0_PX303Fg006_6X3_3X0,0,11,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_5X3_2X2_1_PX303Fg006_5X3_4X2_1,PX303Fg006_5X3_2X2_PX303Fg006_5X3_4X2,0,4,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[886, 0, 1433, 0], [886, 0, 1433, 250], [886, 250, 1433, 0], [886, 250, 1433, 250]]",[]
PX303Fg006_4X4_2X0_0_PX303Fg006_4X4_3X0_0,PX303Fg006_4X4_2X0_PX303Fg006_4X4_3X0,0,32,3,3,4,2,"[[False, 0, 0], [False, 0, 1], [False, 1, 0]]","[[50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_4X4_0X3_1_PX303Fg006_4X4_2X3_0,PX303Fg006_4X4_0X3_PX303Fg006_4X4_2X3,0,6,5,5,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1], [False, 1, 1]]","[[1138, 250, 50, 250], [1138, 250, 50, 0], [1138, 0, 50, 250], [1138, 0, 50, 0], [1138, 250, 239, 250]]",[]
PX303Fg006_4X4_1X2_1_PX303Fg006_4X4_3X0_1,PX303Fg006_4X4_1X2_PX303Fg006_4X4_3X0,0,6,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1735, 250, 1208, 250], [1735, 250, 1208, 0]]",[]
PX303Fg006_5X4_2X1_1_PX303Fg006_5X4_4X1_1,PX303Fg006_5X4_2X1_PX303Fg006_5X4_4X1,0,5,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1203, 250, 999, 250], [1203, 250, 999, 0]]",[]
PX303Fg006_5X4_0X1_0_PX303Fg006_5X4_3X3_0,PX303Fg006_5X4_0X1_PX303Fg006_5X4_3X3,0,2,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_6X4_4X2_0_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_4X2_PX303Fg006_6X4_5X0,0,8,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_6X4_4X2_1_PX303Fg006_6X4_5X1_0,PX303Fg006_6X4_4X2_PX303Fg006_6X4_5X1,0,9,4,4,4,2,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[373, 250, 50, 250], [373, 250, 50, 0], [373, 0, 50, 250], [373, 0, 50, 0]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_5X1_1,PX303Fg006_6X3_0X2_PX303Fg006_6X3_5X1,0,12,3,3,2,1,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[413, 0, 793, 250], [413, 250, 793, 250], [413, 250, 793, 0]]",[]
PX303Fg006_6X3_4X2_1_PX303Fg006_6X3_5X1_0,PX303Fg006_6X3_4X2_PX303Fg006_6X3_5X1,0,10,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[689, 250, 50, 250], [689, 250, 50, 0], [689, 0, 50, 250], [689, 0, 50, 0]]",[]
PX303Fg006_6X4_3X3_0_PX303Fg006_6X4_5X3_0,PX303Fg006_6X4_3X3_PX303Fg006_6X4_5X3,0,5,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_5X3_1X1_1_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_1X1_PX303Fg006_5X3_4X1,0,3,3,3,0,0,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1004, 250, 1131, 250], [1004, 250, 1131, 0], [1004, 0, 1131, 250]]",[]
PX303Fg006_6X3_1X2_1_PX303Fg006_6X3_5X1_0,PX303Fg006_6X3_1X2_PX303Fg006_6X3_5X1,0,6,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[672, 0, 50, 250], [672, 0, 50, 0], [672, 250, 50, 250], [672, 250, 50, 0]]",[]
PX303Fg006_5X3_2X0_0_PX303Fg006_5X3_3X1_0,PX303Fg006_5X3_2X0_PX303Fg006_5X3_3X1,0,3,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_6X4_0X3_1_PX303Fg006_6X4_2X0_0,PX303Fg006_6X4_0X3_PX303Fg006_6X4_2X0,0,8,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[520, 250, 50, 250], [520, 250, 50, 0], [520, 0, 50, 250], [520, 0, 50, 0]]",[]
PX303Fg006_6X3_0X1_1_PX303Fg006_6X3_4X2_0,PX303Fg006_6X3_0X1_PX303Fg006_6X3_4X2,0,2,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[615, 250, 50, 250], [615, 250, 50, 0]]",[]
PX303Fg006_4X3_0X1_1_PX303Fg006_4X3_3X0_1,PX303Fg006_4X3_0X1_PX303Fg006_4X3_3X0,0,8,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1286, 0, 1167, 250], [1286, 0, 1167, 0], [1286, 250, 1167, 250], [1286, 250, 1167, 0]]",[]
PX303Fg006_4X3_0X2_1_PX303Fg006_4X3_1X2_1,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X2,0,66,1,1,0,0,"[[False, 1, 1]]","[[1486, 250, 666, 250]]",[]
PX303Fg006_6X4_0X1_0_PX303Fg006_6X4_3X1_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_3X1,0,6,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_5X4_3X2_1_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_3X2_PX303Fg006_5X4_4X0,0,6,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[794, 250, 50, 250], [794, 0, 50, 250]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_5X2_1,PX303Fg006_6X3_1X0_PX303Fg006_6X3_5X2,0,4,3,3,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 1]]","[[893, 250, 1113, 250], [893, 0, 1113, 250], [893, 0, 1113, 0]]",[]
PX303Fg006_5X3_0X2_1_PX303Fg006_5X3_1X1_0,PX303Fg006_5X3_0X2_PX303Fg006_5X3_1X1,0,6,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1008, 0, 50, 250], [1008, 0, 50, 0], [1008, 250, 50, 250], [1008, 250, 50, 0]]",[]
PX303Fg006_6X4_2X3_1_PX303Fg006_6X4_5X3_1,PX303Fg006_6X4_2X3_PX303Fg006_6X4_5X3,0,4,1,1,0,0,"[[False, 0, 1]]","[[1174, 0, 738, 250]]",[]
PX303Fg006_6X4_1X1_0_PX303Fg006_6X4_4X2_0,PX303Fg006_6X4_1X1_PX303Fg006_6X4_4X2,0,2,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_4X4_0X3_1_PX303Fg006_4X4_3X2_1,PX303Fg006_4X4_0X3_PX303Fg006_4X4_3X2,0,3,3,3,0,0,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1138, 250, 1815, 250], [1138, 250, 1815, 0], [1138, 0, 1815, 250]]",[]
PX303Fg006_4X4_1X3_1_PX303Fg006_4X4_2X2_0,PX303Fg006_4X4_1X3_PX303Fg006_4X4_2X2,0,1,1,1,0,0,"[[False, 1, 0]]","[[1782, 250, 50, 0]]",[]
PX303Fg006_5X3_1X1_1_PX303Fg006_5X3_2X2_0,PX303Fg006_5X3_1X1_PX303Fg006_5X3_2X2,0,8,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1004, 250, 50, 250], [1004, 250, 50, 0], [1004, 0, 50, 250], [1004, 0, 50, 0]]",[]
PX303Fg006_6X4_4X0_1_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_4X0_PX303Fg006_6X4_5X0,0,9,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[946, 250, 674, 250], [946, 250, 674, 0]]",[]
PX303Fg006_6X4_2X1_1_PX303Fg006_6X4_3X1_0,PX303Fg006_6X4_2X1_PX303Fg006_6X4_3X1,1,45,45,45,82,41,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 1], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3]]","[[347, 750, 50, 750], [347, 450, 50, 400], [347, 450, 50, 450], [347, 700, 50, 650], [347, 700, 50, 700], [347, 800, 50, 800], [347, 800, 50, 750], [347, 400, 50, 400], [347, 400, 50, 350], [347, 0, 50, 250], [347, 80, 50, 80], [347, 200, 50, 150], [347, 200, 50, 200], [347, 500, 50, 500], [347, 500, 50, 450], [347, 650, 50, 650], [347, 650, 50, 600], [347, 100, 50, 50], [347, 180, 50, 130], [347, 100, 50, 100], [347, 180, 50, 180], [347, 550, 50, 550], [347, 550, 50, 500], [347, 850, 50, 800], [347, 350, 50, 300], [347, 270, 50, 220], [347, 350, 50, 350], [347, 270, 50, 270], [347, 430, 50, 430], [347, 600, 50, 550], [347, 600, 50, 600], [347, 520, 50, 520], [347, 50, 50, 50], [347, 130, 50, 130], [347, 130, 50, 80], [347, 300, 50, 300], [347, 220, 50, 220], [347, 300, 50, 250], [347, 220, 50, 170], [347, 150, 50, 150], [347, 150, 50, 100], [347, 250, 50, 250], [347, 170, 50, 170], [347, 250, 50, 0], [347, 250, 50, 200]]",[]
PX303Fg006_5X3_0X2_1_PX303Fg006_5X3_3X2_0,PX303Fg006_5X3_0X2_PX303Fg006_5X3_3X2,0,7,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1008, 0, 50, 250], [1008, 0, 50, 0], [1008, 250, 50, 250], [1008, 250, 50, 0]]",[]
PX303Fg006_5X4_0X1_0_PX303Fg006_5X4_2X1_0,PX303Fg006_5X4_0X1_PX303Fg006_5X4_2X1,0,2,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_4X3_0X1_1_PX303Fg006_4X3_2X2_0,PX303Fg006_4X3_0X1_PX303Fg006_4X3_2X2,0,6,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1286, 0, 50, 250], [1286, 0, 50, 0], [1286, 250, 50, 250], [1286, 250, 50, 0]]",[]
PX303Fg006_4X4_0X0_1_PX303Fg006_4X4_1X0_0,PX303Fg006_4X4_0X0_PX303Fg006_4X4_1X0,1,29,27,27,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 3, 3], [False, 3, 3], [False, 3, 3]]","[[1231, 550, 50, 550], [1231, 250, 50, 250], [1231, 170, 50, 170], [1231, 700, 50, 700], [1231, 750, 50, 750], [1231, 400, 50, 400], [1231, 0, 50, 250], [1231, 0, 50, 0], [1231, 80, 50, 80], [1231, 200, 50, 200], [1231, 500, 50, 500], [1231, 650, 50, 650], [1231, 100, 50, 100], [1231, 180, 50, 180], [1231, 800, 50, 800], [1231, 850, 50, 850], [1231, 350, 50, 350], [1231, 270, 50, 270], [1231, 430, 50, 430], [1231, 600, 50, 600], [1231, 520, 50, 520], [1231, 50, 50, 50], [1231, 130, 50, 130], [1231, 300, 50, 300], [1231, 220, 50, 220], [1231, 150, 50, 150], [1231, 450, 50, 450]]",[]
PX303Fg006_6X3_2X2_1_PX303Fg006_6X3_5X1_0,PX303Fg006_6X3_2X2_PX303Fg006_6X3_5X1,0,11,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1138, 0, 50, 250], [1138, 0, 50, 0], [1138, 250, 50, 250], [1138, 250, 50, 0]]",[]
PX303Fg006_5X3_0X2_0_PX303Fg006_5X3_3X2_0,PX303Fg006_5X3_0X2_PX303Fg006_5X3_3X2,0,7,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_3X0_0,PX303Fg006_6X4_0X0_PX303Fg006_6X4_3X0,0,3,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[784, 250, 50, 250], [784, 0, 50, 250]]",[]
PX303Fg006_5X4_1X2_1_PX303Fg006_5X4_3X0_1,PX303Fg006_5X4_1X2_PX303Fg006_5X4_3X0,0,3,1,1,0,0,"[[False, 0, 0]]","[[946, 0, 769, 0]]",[]
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_2X2_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_2X2,0,4,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_5X4_3X0_0_PX303Fg006_5X4_4X1_0,PX303Fg006_5X4_3X0_PX303Fg006_5X4_4X1,0,6,1,1,0,0,"[[False, 0, 1]]","[[50, 0, 50, 250]]",[]
PX303Fg006_6X3_2X0_1_PX303Fg006_6X3_4X0_0,PX303Fg006_6X3_2X0_PX303Fg006_6X3_4X0,0,5,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[1066, 250, 50, 250], [1066, 0, 50, 250]]",[]
PX303Fg006_4X4_1X1_1_PX303Fg006_4X4_3X3_0,PX303Fg006_4X4_1X1_PX303Fg006_4X4_3X3,0,3,1,1,0,0,"[[False, 1, 0]]","[[1496, 250, 50, 0]]",[]
PX303Fg006_4X3_1X2_1_PX303Fg006_4X3_3X0_1,PX303Fg006_4X3_1X2_PX303Fg006_4X3_3X0,0,8,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[666, 250, 1167, 250], [666, 250, 1167, 0], [666, 0, 1167, 250], [666, 0, 1167, 0]]",[]
PX303Fg006_5X4_1X0_1_PX303Fg006_5X4_3X0_0,PX303Fg006_5X4_1X0_PX303Fg006_5X4_3X0,0,10,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[976, 250, 50, 250], [976, 250, 50, 0], [976, 0, 50, 250], [976, 0, 50, 0]]",[]
PX303Fg006_5X3_1X0_1_PX303Fg006_5X3_4X0_1,PX303Fg006_5X3_1X0_PX303Fg006_5X3_4X0,0,4,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[1074, 0, 821, 250], [1074, 0, 821, 0]]",[]
PX303Fg006_5X4_0X1_0_PX303Fg006_5X4_2X3_0,PX303Fg006_5X4_0X1_PX303Fg006_5X4_2X3,0,4,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_4X4_2X0_1_PX303Fg006_4X4_3X3_0,PX303Fg006_4X4_2X0_PX303Fg006_4X4_3X3,0,7,2,2,0,0,"[[False, 0, 0], [False, 1, 0]]","[[1228, 250, 50, 0], [1228, 0, 50, 0]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_2X1_1,PX303Fg006_5X4_1X3_PX303Fg006_5X4_2X1,0,5,1,1,0,0,"[[False, 1, 1]]","[[1161, 250, 1203, 250]]",[]
PX303Fg006_4X3_1X2_0_PX303Fg006_4X3_3X2_0,PX303Fg006_4X3_1X2_PX303Fg006_4X3_3X2,0,7,1,1,0,0,"[[False, 1, 0]]","[[50, 250, 50, 0]]",[]
PX303Fg006_4X3_1X0_1_PX303Fg006_4X3_2X1_1,PX303Fg006_4X3_1X0_PX303Fg006_4X3_2X1,0,3,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[1465, 0, 2005, 250], [1465, 0, 2005, 0]]",[]
PX303Fg006_5X4_0X1_0_PX303Fg006_5X4_1X0_0,PX303Fg006_5X4_0X1_PX303Fg006_5X4_1X0,0,2,2,2,2,1,"[[False, 0, 0], [False, 1, 0]]","[[50, 250, 50, 0], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_0X0_0_PX303Fg006_6X4_5X3_0,PX303Fg006_6X4_0X0_PX303Fg006_6X4_5X3,0,11,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_2X3_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_2X3,0,8,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[784, 250, 1174, 250], [784, 250, 1174, 0], [784, 0, 1174, 250], [784, 0, 1174, 0]]",[]
PX303Fg006_4X4_0X0_1_PX303Fg006_4X4_3X1_1,PX303Fg006_4X4_0X0_PX303Fg006_4X4_3X1,0,6,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[1231, 0, 1394, 250], [1231, 0, 1394, 0]]",[]
PX303Fg006_6X3_0X2_0_PX303Fg006_6X3_5X2_1,PX303Fg006_6X3_0X2_PX303Fg006_6X3_5X2,0,4,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 1113, 250]]",[]
PX303Fg006_5X4_1X2_1_PX303Fg006_5X4_3X3_0,PX303Fg006_5X4_1X2_PX303Fg006_5X4_3X3,0,1,1,1,0,0,"[[False, 0, 1]]","[[946, 0, 50, 250]]",[]
PX303Fg006_5X4_1X0_0_PX303Fg006_5X4_4X3_0,PX303Fg006_5X4_1X0_PX303Fg006_5X4_4X3,0,8,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_5X4_0X3_0_PX303Fg006_5X4_4X3_1,PX303Fg006_5X4_0X3_PX303Fg006_5X4_4X3,0,7,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 857, 250]]",[]
PX303Fg006_6X4_3X3_1_PX303Fg006_6X4_5X2_1,PX303Fg006_6X4_3X3_PX303Fg006_6X4_5X2,0,2,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[1423, 0, 686, 0], [1423, 0, 686, 250]]",[]
PX303Fg006_4X4_0X0_0_PX303Fg006_4X4_1X2_1,PX303Fg006_4X4_0X0_PX303Fg006_4X4_1X2,0,4,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 1735, 250]]",[]
PX303Fg006_5X4_3X3_1_PX303Fg006_5X4_4X3_0,PX303Fg006_5X4_3X3_PX303Fg006_5X4_4X3,1,13,13,12,6,3,"[[False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 3, 2], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3]]","[[1018, 800, 50, 800], [1018, 800, 50, 750], [1018, 600, 50, 600], [1018, 600, 50, 550], [1018, 700, 50, 700], [1018, 700, 50, 650], [1018, 750, 50, 700], [1018, 750, 50, 750], [1018, 650, 50, 600], [1018, 650, 50, 650], [1018, 850, 50, 800], [1018, 550, 50, 550], [1018, 550, 50, 500]]",[]
